gene_symbol,guide_n,median_guide_lfc,mean_guide_lfc,mean_control_count,low_count_fraction,zero_fraction_control,zero_fraction_treatment,positive_guide_fraction,negative_guide_fraction,neutral_guide_fraction,guide_lfc_mad,guide_lfc_iqr,top2_abs_lfc_mean,leave_one_guide_out_median_sd,strongest_guide_dominance,guide_direction_agreement,absolute_median_guide_lfc,absolute_mean_guide_lfc,signal_direction,is_sensitization_signal,is_neutral_signal,within_screen_effect_percentile,replicate_correlation,control_replicate_correlation,treatment_replicate_correlation,replicate_effect_sd,median_library_size,normalization_method,screen_id,contrast_id,study_id,source_family_id,raw_data_family_id,control_sample_n,treatment_sample_n,baseline_sample_n,paired_replicate_fraction,vehicle_control_present,baseline_control_present,same_infection_split,matched_control,cnv_amplification_risk_assessed,treatment_dose_reported,observed_infection_replicate_count,observed_biological_replicate_count,observed_technical_replicate_count,observed_timepoint_count,library_size_guides,target_gene_count,guides_per_gene_median,nontargeting_guide_count,library_moi,effector_moi,coverage_transduction,coverage_selection,coverage_harvest,infection_replicate_count,antibiotic_selection_days,editing_maturation_days,plasmid_reads_per_guide,plasmid_zero_guide_fraction,plasmid_skew_ratio,screen_reads_per_guide,gdna_fraction_amplified,pcr_cycle_count,exposure_days,recovery_days,endpoint_timepoint_days,minimum_declared_coverage,control_type_vehicle,control_type_untreated,control_type_baseline_t0,control_type_later_timepoint,control_type_sorted_population,control_type_matched_nontargeting,control_type_other,control_type_unknown,screen_scale_genome_wide,selection_strategy_positive_selection,selection_strategy_negative_selection,selection_strategy_bidirectional_selection,selection_strategy_competitive_growth,selection_strategy_marker_sort,selection_strategy_other,selection_strategy_unknown,independent_infection_replicates_declared,design_metadata_completeness,library_size_guides_missing,target_gene_count_missing,guides_per_gene_median_missing,nontargeting_guide_count_missing,library_moi_missing,effector_moi_missing,coverage_transduction_missing,coverage_selection_missing,coverage_harvest_missing,infection_replicate_count_missing,antibiotic_selection_days_missing,editing_maturation_days_missing,plasmid_reads_per_guide_missing,plasmid_zero_guide_fraction_missing,plasmid_skew_ratio_missing,screen_reads_per_guide_missing,gdna_fraction_amplified_missing,pcr_cycle_count_missing,exposure_days_missing,recovery_days_missing,endpoint_timepoint_days_missing,minimum_declared_coverage_missing,paired_replicate_fraction_missing,vehicle_control_present_missing,baseline_control_present_missing,same_infection_split_missing,matched_control_missing,cnv_amplification_risk_assessed_missing,observed_infection_replicate_count_missing,observed_biological_replicate_count_missing,observed_technical_replicate_count_missing,observed_timepoint_count_missing,phenotype_direction,label_code,testing_status
GENE050,4,0.0509808934866,0.0921545342709,805.375,0,0,0,0.5,0.25,0.25,0.1562935818,0.282811300308,0.309590367444,0.0985468524955,0.560749445785,0.5,0.0509808934866,0.0921545342709,neutral,0,1,0.183333333333,0.899020433222,0.865123501335,0.932917365109,0.0684331947921,210030.5,median_ratio,SYN-SCREEN-07,SYN-SCREEN-07-DRUG-vs-CTRL,SYN-STUDY-07,SYN-SOURCE-FAMILY-07,SYN-FAMILY-07,2,2,0,1,1,1,1,1,1,1,2,2,,1,240,60,4,20,0.25,,600,520,440,2,7,7,200,0,4,500,1,22,14,,14,440,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE051,4,0.0792329744516,0.0660014840768,742.5,0,0,0,0.5,0.25,0.25,0.160868581595,0.266284469505,0.256015746404,0.106445373465,0.443402660051,0.5,0.0792329744516,0.0660014840768,neutral,0,1,0.333333333333,0.899020433222,0.865123501335,0.932917365109,0.0297082960396,210030.5,median_ratio,SYN-SCREEN-07,SYN-SCREEN-07-DRUG-vs-CTRL,SYN-STUDY-07,SYN-SOURCE-FAMILY-07,SYN-FAMILY-07,2,2,0,1,1,1,1,1,1,1,2,2,,1,240,60,4,20,0.25,,600,520,440,2,7,7,200,0,4,500,1,22,14,,14,440,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE052,4,0.373407680261,0.403593547909,672.5,0,0,0,1,0,0,0.0847346562288,0.159936582819,0.518514071785,0.0519800674962,0.3831852662,1,0.373407680261,0.403593547909,resistance,0,0,0.733333333333,0.899020433222,0.865123501335,0.932917365109,0.0415441477692,210030.5,median_ratio,SYN-SCREEN-07,SYN-SCREEN-07-DRUG-vs-CTRL,SYN-STUDY-07,SYN-SOURCE-FAMILY-07,SYN-FAMILY-07,2,2,0,1,1,1,1,1,1,1,2,2,,1,240,60,4,20,0.25,,600,520,440,2,7,7,200,0,4,500,1,22,14,,14,440,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,not_tested
GENE053,4,-0.0157100807743,0.0406218692392,742.75,0,0,0,0.25,0.25,0.5,0.0913521998014,0.19724995421,0.245802495234,0.0572336610206,0.580218518569,0.25,0.0157100807743,0.0406218692392,neutral,0,1,0.05,0.899020433222,0.865123501335,0.932917365109,0.174673422714,210030.5,median_ratio,SYN-SCREEN-07,SYN-SCREEN-07-DRUG-vs-CTRL,SYN-STUDY-07,SYN-SOURCE-FAMILY-07,SYN-FAMILY-07,2,2,0,1,1,1,1,1,1,1,2,2,,1,240,60,4,20,0.25,,600,520,440,2,7,7,200,0,4,500,1,22,14,,14,440,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE054,4,0.117226527849,0.120567709781,565.5,0,0,0,0.5,0,0.5,0.076333586312,0.11688660896,0.200242478026,0.042968532508,0.510183422938,0.5,0.117226527849,0.120567709781,resistance,0,0,0.383333333333,0.899020433222,0.865123501335,0.932917365109,0.128981911117,210030.5,median_ratio,SYN-SCREEN-07,SYN-SCREEN-07-DRUG-vs-CTRL,SYN-STUDY-07,SYN-SOURCE-FAMILY-07,SYN-FAMILY-07,2,2,0,1,1,1,1,1,1,1,2,2,,1,240,60,4,20,0.25,,600,520,440,2,7,7,200,0,4,500,1,22,14,,14,440,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE055,4,0.188766970848,0.157364045695,755.625,0,0,0,0.75,0,0.25,0.065507548274,0.142692983161,0.254274519122,0.0528650886378,0.406762408173,0.75,0.188766970848,0.157364045695,resistance,0,0,0.583333333333,0.899020433222,0.865123501335,0.932917365109,0.0338795878306,210030.5,median_ratio,SYN-SCREEN-07,SYN-SCREEN-07-DRUG-vs-CTRL,SYN-STUDY-07,SYN-SOURCE-FAMILY-07,SYN-FAMILY-07,2,2,0,1,1,1,1,1,1,1,2,2,,1,240,60,4,20,0.25,,600,520,440,2,7,7,200,0,4,500,1,22,14,,14,440,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE056,4,-0.0677082348969,-0.0678489560046,923.75,0,0,0,0.25,0.5,0.25,0.131661640573,0.206072269365,0.199651317685,0.085759502389,0.488087788238,0.5,0.0677082348969,0.0678489560046,neutral,0,1,0.283333333333,0.899020433222,0.865123501335,0.932917365109,0.031510317837,210030.5,median_ratio,SYN-SCREEN-07,SYN-SCREEN-07-DRUG-vs-CTRL,SYN-STUDY-07,SYN-SOURCE-FAMILY-07,SYN-FAMILY-07,2,2,0,1,1,1,1,1,1,1,2,2,,1,240,60,4,20,0.25,,600,520,440,2,7,7,200,0,4,500,1,22,14,,14,440,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,not_tested
GENE057,4,-0.0104548361789,-0.00984553725096,834.625,0,0,0,0,0,1,0.0305366327992,0.0498981793892,0.0435396157921,0.0216532304713,0.423617557644,0,0.0104548361789,0.00984553725096,neutral,0,1,0.0333333333333,0.899020433222,0.865123501335,0.932917365109,0.186211434223,210030.5,median_ratio,SYN-SCREEN-07,SYN-SCREEN-07-DRUG-vs-CTRL,SYN-STUDY-07,SYN-SOURCE-FAMILY-07,SYN-FAMILY-07,2,2,0,1,1,1,1,1,1,1,2,2,,1,240,60,4,20,0.25,,600,520,440,2,7,7,200,0,4,500,1,22,14,,14,440,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE058,4,0.288477888268,0.215483461095,732.5,0,0,0,0.75,0.25,0,0.142572674813,0.348718671378,0.431050563081,0.153750188864,0.375533945885,0.75,0.288477888268,0.215483461095,resistance,0,0,0.683333333333,0.899020433222,0.865123501335,0.932917365109,0.0909965128479,210030.5,median_ratio,SYN-SCREEN-07,SYN-SCREEN-07-DRUG-vs-CTRL,SYN-STUDY-07,SYN-SOURCE-FAMILY-07,SYN-FAMILY-07,2,2,0,1,1,1,1,1,1,1,2,2,,1,240,60,4,20,0.25,,600,520,440,2,7,7,200,0,4,500,1,22,14,,14,440,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE059,4,0.237738617473,0.253507804836,715.875,0,0,0,0.5,0,0.5,0.160763017425,0.333676038112,0.430040009624,0.181454068942,0.458760597877,0.5,0.237738617473,0.253507804836,resistance,0,0,0.65,0.899020433222,0.865123501335,0.932917365109,0.100300261479,210030.5,median_ratio,SYN-SCREEN-07,SYN-SCREEN-07-DRUG-vs-CTRL,SYN-STUDY-07,SYN-SOURCE-FAMILY-07,SYN-FAMILY-07,2,2,0,1,1,1,1,1,1,1,2,2,,1,240,60,4,20,0.25,,600,520,440,2,7,7,200,0,4,500,1,22,14,,14,440,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE000,4,1.5622254603,1.5629001761,599.25,0,0,0,1,0,0,0.0341576359372,0.0474088325074,1.59773252784,0.0145220691132,0.259239703757,1,1.5622254603,1.5629001761,resistance,0,0,0.9,0.87548007272,0.835647787452,0.915312357988,0.0146330322521,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,V3,tested
GENE001,4,1.55693042499,1.57090278637,691.75,0,0,0,1,0,0,0.0211796036051,0.0459096918674,1.60605475137,0.0124219530147,0.261700049986,1,1.55693042499,1.57090278637,resistance,0,0,0.883333333333,0.87548007272,0.835647787452,0.915312357988,0.011257470982,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,V2,tested
GENE002,4,1.64393442087,1.68104918959,662.125,0,0,0,1,0,0,0.118460162333,0.231318767854,1.83662412065,0.0874614491296,0.290528378902,1,1.64393442087,1.68104918959,resistance,0,0,0.966666666667,0.87548007272,0.835647787452,0.915312357988,0.113214068063,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,V2,tested
GENE003,4,1.58722635759,1.55949636155,778.125,0,0,0,1,0,0,0.168244125647,0.330254592248,1.75547048323,0.155053731653,0.286860903052,1,1.58722635759,1.55949636155,resistance,0,0,0.933333333333,0.87548007272,0.835647787452,0.915312357988,0.0910421104325,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,V2,tested
GENE004,4,1.53786548058,1.49267166166,999.25,0,0,0,1,0,0,0.00963535194176,0.0602122010409,1.54750083252,0.00621578784915,0.259895259309,1,1.53786548058,1.49267166166,resistance,0,0,0.866666666667,0.87548007272,0.835647787452,0.915312357988,0.000236080207335,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,F0,tested
GENE005,4,1.51110575748,1.61337087428,809.25,0,0,0,1,0,0,0.0201539870966,0.131126669437,1.73578997817,0.0100546306183,0.302436139211,1,1.51110575748,1.61337087428,resistance,0,0,0.85,0.87548007272,0.835647787452,0.915312357988,0.058950494581,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE006,4,-1.71814480009,-1.68963541981,902.875,0,0,0,0,1,0,0.0440156526496,0.0729339194707,1.76216045274,0.000472141509781,0.267182967058,1,1.71814480009,1.68963541981,sensitization,1,0,1,0.87548007272,0.835647787452,0.915312357988,0.200286151585,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,V2,tested
GENE007,4,-1.50773024547,-1.52214464569,789.625,0,0,0,0,1,0,0.149101491897,0.179399553518,1.68566053781,0.0183408723679,0.30347102261,1,1.50773024547,1.52214464569,sensitization,1,0,0.833333333333,0.87548007272,0.835647787452,0.915312357988,0.0115990651948,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,V2,tested
GENE008,4,-1.64913680564,-1.6736415825,873.125,0,0,0,0,1,0,0.032734328752,0.0777464388306,1.73088068812,0.0236798287026,0.267697285985,1,1.64913680564,1.6736415825,sensitization,1,0,0.983333333333,0.87548007272,0.835647787452,0.915312357988,0.0724796197547,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,F0,tested
GENE009,4,-1.41367975821,-1.4560821145,605.625,0,0,0,0,1,0,0.0535987958735,0.147370641003,1.55208326667,0.0593163764129,0.28142597007,1,1.41367975821,1.4560821145,sensitization,1,0,0.816666666667,0.87548007272,0.835647787452,0.915312357988,0.0441993919878,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,D,tested
GENE010,4,-1.59092171728,-1.61006891813,761.5,0,0,0,0,1,0,0.0184719668366,0.0522184251507,1.64768808582,0.0168577704523,0.262388643409,1,1.59092171728,1.61006891813,sensitization,1,0,0.95,0.87548007272,0.835647787452,0.915312357988,0.0443952399023,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE011,4,-1.57315462094,-1.54543050658,805.625,0,0,0,0,1,0,0.0844344541327,0.165367436415,1.65758907507,0.061440308443,0.273194856398,1,1.57315462094,1.54543050658,sensitization,1,0,0.916666666667,0.87548007272,0.835647787452,0.915312357988,0.180853719986,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE012,4,0.859820064011,0.869518921923,1008,0,0,0,1,0,0,0.161794115506,0.256237203009,1.04101189534,0.0978542075341,0.327037016792,1,0.859820064011,0.869518921923,resistance,0,0,0.783333333333,0.87548007272,0.835647787452,0.915312357988,0.217905260787,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,F0,tested
GENE013,4,-0.763879482879,-0.821748706497,786.125,0,0,0,0,1,0,0.0924709051655,0.225771570711,0.97208883528,0.0871007266044,0.336132791272,1,0.763879482879,0.821748706497,sensitization,1,0,0.75,0.87548007272,0.835647787452,0.915312357988,0.123208759848,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,F0,tested
GENE014,4,0.7865585217,0.752330743528,893.5,0,0,0,1,0,0,0.0387004413797,0.0773512152354,0.82525896308,0.00510723549685,0.285624512946,1,0.7865585217,0.752330743528,resistance,0,0,0.766666666667,0.87548007272,0.835647787452,0.915312357988,0.0130799355055,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,V1,tested
GENE015,4,-0.920167372959,-0.907310497233,965.75,0,0,0,0,1,0,0.0865283097986,0.142826270916,1.00669568276,0.0501614446886,0.289256795322,1,0.920167372959,0.907310497233,sensitization,1,0,0.8,0.87548007272,0.835647787452,0.915312357988,0.0998842433697,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,A,tested
GENE016,4,0.43217655149,0.410035285858,773.125,0,0,0,1,0,0,0.0886597755355,0.154221048191,0.520836327026,0.050137105487,0.345138647246,1,0.43217655149,0.410035285858,resistance,0,0,0.733333333333,0.87548007272,0.835647787452,0.915312357988,0.155464718294,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,T,tested
GENE017,4,-0.00929138683667,-0.0256021017944,800,0,0,0,0.25,0.5,0.25,0.131059486757,0.253758027447,0.188352577696,0.122846079651,0.390624074218,0.5,0.00929138683667,0.0256021017944,neutral,0,1,0.0333333333333,0.87548007272,0.835647787452,0.915312357988,0.0481144298937,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE018,4,-0.0861688930523,-0.0817652684836,867.125,0,0,0,0,0.5,0.5,0.108526431665,0.186451471298,0.194695324717,0.0848952175572,0.481536752938,0.5,0.0861688930523,0.0817652684836,neutral,0,1,0.466666666667,0.87548007272,0.835647787452,0.915312357988,0.0438675098258,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE019,4,-0.230720628133,-0.181186586893,854.875,0,0,0,0,0.75,0.25,0.0617374768764,0.126065736466,0.29245810501,0.0170828918918,0.387029662635,0.75,0.230720628133,0.181186586893,sensitization,1,0,0.666666666667,0.87548007272,0.835647787452,0.915312357988,0.0964086675621,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE020,4,0.0308650110881,0.0490720853885,818,0,0,0,0.5,0.25,0.25,0.114310897203,0.2126837785,0.18487013601,0.0925675004983,0.475688868534,0.5,0.0308650110881,0.0490720853885,neutral,0,1,0.15,0.87548007272,0.835647787452,0.915312357988,0.0791026524729,211116.5,median_ratio,SYN-SCREEN-08,SYN-SCREEN-08-DRUG-vs-CTRL,SYN-STUDY-08,SYN-SOURCE-FAMILY-08,SYN-FAMILY-08,2,2,0,1,0,0,1,1,0,1,2,2,,1,240,60,4,20,0.27,,625,540,455,2,7,7,200,0,4,500,1,22,14,0,14,455,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,not_tested
